2026-03-20T06:15:31.281Z | heartbeat: aruco_pose_streamer | buf= 72
2026-03-20T06:15:32.308Z | heartbeat: aruco_pose_streamer | buf= 73
2026-03-20T06:15:33.332Z | heartbeat: aruco_pose_streamer | buf= 74
2026-03-20T06:15:34.355Z | heartbeat: aruco_pose_streamer | buf= 75
2026-03-20T06:15:35.384Z | heartbeat: aruco_pose_streamer | buf= 76
2026-03-20T06:15:36.412Z | heartbeat: aruco_pose_streamer | buf= 77
2026-03-20T06:15:37.437Z | heartbeat: aruco_pose_streamer | buf= 78
2026-03-20T06:15:38.457Z | heartbeat: aruco_pose_streamer | buf= 79
2026-03-20T06:15:39.484Z | heartbeat: aruco_pose_streamer | buf= 80
2026-03-20T06:15:40.508Z | heartbeat: aruco_pose_streamer | buf= 81
2026-03-20T06:15:41.533Z | heartbeat: aruco_pose_streamer | buf= 82
2026-03-20T06:15:42.558Z | heartbeat: aruco_pose_streamer | buf= 83
2026-03-20T06:15:43.585Z | heartbeat: aruco_pose_streamer | buf= 84
2026-03-20T06:15:44.607Z | heartbeat: aruco_pose_streamer | buf= 85
2026-03-20T06:15:45.630Z | heartbeat: aruco_pose_streamer | buf= 86
2026-03-20T06:15:46.660Z | heartbeat: aruco_pose_streamer | buf= 87
2026-03-20T06:15:47.685Z | heartbeat: aruco_pose_streamer | buf= 88
2026-03-20T06:15:48.709Z | heartbeat: aruco_pose_streamer | buf= 89
2026-03-20T06:15:49.734Z | heartbeat: aruco_pose_streamer | buf= 90
2026-03-20T06:15:50.758Z | heartbeat: aruco_pose_streamer | buf= 91
2026-03-20T06:15:51.788Z | heartbeat: aruco_pose_streamer | buf= 92
2026-03-20T06:15:52.819Z | heartbeat: aruco_pose_streamer | buf= 93
2026-03-20T06:26:30.534Z | heartbeat: aruco_pose_streamer | buf=  1
2026-03-20T06:26:30.622Z | heartbeat: aruco_pose_streamer | buf=  2
2026-03-20T06:26:31.646Z | heartbeat: aruco_pose_streamer | buf=  3
2026-03-20T06:26:32.672Z | heartbeat: aruco_pose_streamer | buf=  4
2026-03-20T06:26:33.697Z | heartbeat: aruco_pose_streamer | buf=  5
2026-03-20T06:26:34.719Z | heartbeat: aruco_pose_streamer | buf=  6
2026-03-20T06:26:35.754Z | heartbeat: aruco_pose_streamer | buf=  7
2026-03-20T06:26:36.784Z | heartbeat: aruco_pose_streamer | buf=  8
2026-03-20T06:26:37.810Z | heartbeat: aruco_pose_streamer | buf=  9
2026-03-20T06:26:38.837Z | heartbeat: aruco_pose_streamer | buf= 10
2026-03-20T06:26:39.866Z | heartbeat: aruco_pose_streamer | buf= 11
2026-03-20T06:26:40.890Z | heartbeat: aruco_pose_streamer | buf= 12
2026-03-20T06:26:41.918Z | heartbeat: aruco_pose_streamer | buf= 13
2026-03-20T06:26:42.940Z | heartbeat: aruco_pose_streamer | buf= 14
2026-03-20T06:26:43.964Z | heartbeat: aruco_pose_streamer | buf= 15
2026-03-20T06:26:44.990Z | heartbeat: aruco_pose_streamer | buf= 16
2026-03-20T06:26:46.019Z | heartbeat: aruco_pose_streamer | buf= 17
2026-03-20T06:26:47.045Z | heartbeat: aruco_pose_streamer | buf= 18
2026-03-20T06:26:48.071Z | heartbeat: aruco_pose_streamer | buf= 19
2026-03-20T06:26:49.094Z | heartbeat: aruco_pose_streamer | buf= 20
2026-03-20T06:26:50.119Z | heartbeat: aruco_pose_streamer | buf= 21
2026-03-20T06:26:51.145Z | heartbeat: aruco_pose_streamer | buf= 22
2026-03-20T06:26:52.181Z | heartbeat: aruco_pose_streamer | buf= 23
2026-03-20T06:26:53.209Z | heartbeat: aruco_pose_streamer | buf= 24
2026-03-20T06:26:54.240Z | heartbeat: aruco_pose_streamer | buf= 25
2026-03-20T06:26:55.266Z | heartbeat: aruco_pose_streamer | buf= 26
2026-03-20T06:26:56.291Z | heartbeat: aruco_pose_streamer | buf= 27
2026-03-20T06:26:57.318Z | heartbeat: aruco_pose_streamer | buf= 28
2026-03-20T06:26:58.345Z | heartbeat: aruco_pose_streamer | buf= 29
2026-03-20T06:26:59.371Z | heartbeat: aruco_pose_streamer | buf= 30
2026-03-20T06:27:00.405Z | heartbeat: aruco_pose_streamer | buf= 31
2026-03-20T06:27:01.433Z | heartbeat: aruco_pose_streamer | buf= 32
2026-03-20T06:27:02.464Z | heartbeat: aruco_pose_streamer | buf= 33
2026-03-20T06:27:03.493Z | heartbeat: aruco_pose_streamer | buf= 34
2026-03-20T06:27:04.519Z | heartbeat: aruco_pose_streamer | buf= 35
2026-03-20T06:27:05.545Z | heartbeat: aruco_pose_streamer | buf= 36
2026-03-20T06:27:06.568Z | heartbeat: aruco_pose_streamer | buf= 37
2026-03-20T06:27:07.594Z | heartbeat: aruco_pose_streamer | buf= 38
2026-03-20T06:27:08.619Z | heartbeat: aruco_pose_streamer | buf= 39
2026-03-20T06:27:09.643Z | heartbeat: aruco_pose_streamer | buf= 40
2026-03-20T06:27:10.669Z | heartbeat: aruco_pose_streamer | buf= 41
2026-03-20T06:27:11.698Z | heartbeat: aruco_pose_streamer | buf= 42
2026-03-20T06:27:12.721Z | heartbeat: aruco_pose_streamer | buf= 43
2026-03-20T06:27:13.744Z | heartbeat: aruco_pose_streamer | buf= 44
2026-03-20T06:27:14.769Z | heartbeat: aruco_pose_streamer | buf= 45
2026-03-20T06:27:15.791Z | heartbeat: aruco_pose_streamer | buf= 46
2026-03-20T06:27:16.818Z | heartbeat: aruco_pose_streamer | buf= 47
2026-03-20T06:27:17.849Z | heartbeat: aruco_pose_streamer | buf= 48
2026-03-20T06:27:18.875Z | heartbeat: aruco_pose_streamer | buf= 49
2026-03-20T06:27:19.897Z | heartbeat: aruco_pose_streamer | buf= 50
2026-03-20T06:27:20.933Z | heartbeat: aruco_pose_streamer | buf= 51
2026-03-20T06:27:21.958Z | heartbeat: aruco_pose_streamer | buf= 52
2026-03-20T06:27:22.986Z | heartbeat: aruco_pose_streamer | buf= 53
2026-03-20T06:27:24.011Z | heartbeat: aruco_pose_streamer | buf= 54
2026-03-20T06:27:25.038Z | heartbeat: aruco_pose_streamer | buf= 55
2026-03-20T06:27:26.063Z | heartbeat: aruco_pose_streamer | buf= 56
2026-04-08T14:35:02.135Z | heartbeat: aruco_pose_streamer | buf=  1
2026-04-08T14:35:03.156Z | heartbeat: aruco_pose_streamer | buf=  2
2026-04-08T14:35:04.179Z | heartbeat: aruco_pose_streamer | buf=  3
2026-04-08T14:35:05.200Z | heartbeat: aruco_pose_streamer | buf=  4
2026-04-08T14:35:06.222Z | heartbeat: aruco_pose_streamer | buf=  5
2026-04-08T14:35:07.246Z | heartbeat: aruco_pose_streamer | buf=  6
2026-04-08T14:35:08.266Z | heartbeat: aruco_pose_streamer | buf=  7
2026-04-08T14:35:09.288Z | heartbeat: aruco_pose_streamer | buf=  8
2026-04-08T14:35:10.308Z | heartbeat: aruco_pose_streamer | buf=  9
2026-04-08T14:35:11.324Z | heartbeat: aruco_pose_streamer | buf= 10
2026-04-08T14:35:12.343Z | heartbeat: aruco_pose_streamer | buf= 11
2026-04-08T14:35:13.364Z | heartbeat: aruco_pose_streamer | buf= 12
2026-04-08T14:35:14.381Z | heartbeat: aruco_pose_streamer | buf= 13
2026-04-08T14:35:15.404Z | heartbeat: aruco_pose_streamer | buf= 14
2026-04-08T14:35:16.423Z | heartbeat: aruco_pose_streamer | buf= 15
2026-04-08T14:35:17.444Z | heartbeat: aruco_pose_streamer | buf= 16
2026-04-08T14:35:18.463Z | heartbeat: aruco_pose_streamer | buf= 17
2026-04-08T14:35:19.483Z | heartbeat: aruco_pose_streamer | buf= 18
2026-04-08T14:35:20.509Z | heartbeat: aruco_pose_streamer | buf= 19
2026-04-08T14:35:21.532Z | heartbeat: aruco_pose_streamer | buf= 20
2026-04-08T14:35:22.578Z | heartbeat: aruco_pose_streamer | buf= 21
2026-04-08T14:58:50.581Z | frame=camera_rgb_frame | ID: 1; Tvec: x = 0.007498 , y = -0.092006 , z = 0.294226 ; rvec: x = -0.377845 , y = 2.042471 , z = 1.994774 | buf=  1
2026-04-08T14:58:50.581Z | frame=camera_rgb_frame | ID: 1; Tvec: x = 0.007498 , y = -0.092006 , z = 0.294226 ; rvec: x = -0.377845 , y = 2.042471 , z = 1.994774 | buf=  1
2026-04-08T14:58:50.582Z | frame=camera_rgb_frame | ID: 1; Tvec: x = 0.007498 , y = -0.092006 , z = 0.294226 ; rvec: x = -0.377845 , y = 2.042471 , z = 1.994774 | buf=  2
